sentiment,a,b,c,user,tweet
4,1556876208,Sun Apr 19 00:47:19 PDT 2009,NO_QUERY,Rutherfordium,maybe i'll revise my &quot;buemi rocks&quot; statement... buemi often rocks 
4,1556876259,Sun Apr 19 00:47:20 PDT 2009,NO_QUERY,MichelleSchroll,making breakfast - and there's a lot of food! it's going to be a sunny sunday 
4,1556876321,Sun Apr 19 00:47:21 PDT 2009,NO_QUERY,SneakerQueenRis,I miss the days of Nehemiah ridin' his bike ALL the way to my house &amp; tim walking me to the 9 afterschool  ahh memories..
4,1556876435,Sun Apr 19 00:47:23 PDT 2009,NO_QUERY,AmyAllTimeLow,@dfizzy ohh i'm australian! can i be your friend too? 
4,1556876516,Sun Apr 19 00:47:25 PDT 2009,NO_QUERY,ilovedannyjones,add me now on facebook 
4,1556876521,Sun Apr 19 00:47:26 PDT 2009,NO_QUERY,MadMike4883,really awesome night tonight....i smell like vanilla cookies 
4,1556876523,Sun Apr 19 00:47:27 PDT 2009,NO_QUERY,Angelo85,@sunshine_ Thank you Sunshine  What happened to you btw? It's been ages since you've been in Twitterland.
4,1556876532,Sun Apr 19 00:47:25 PDT 2009,NO_QUERY,Spaceosc,signed up to twitter. kill me 
4,1556876558,Sun Apr 19 00:47:25 PDT 2009,NO_QUERY,lesley007,@casual_intruder @highdigi  I'm excited already 
4,1556876603,Sun Apr 19 00:47:26 PDT 2009,NO_QUERY,usuallyrightch,@Dannymcfly I just want to tell you:Never let it come true!  lol love your voice!please keep creating great songs!
4,1556876622,Sun Apr 19 00:47:27 PDT 2009,NO_QUERY,obi23,back from freinds engagement party. am looking forward to the wedding as that was a seriously well planned engagement do!! 
4,1556876646,Sun Apr 19 00:47:28 PDT 2009,NO_QUERY,makeyoucream,finding cool people to follow!!! hehe 
4,1556876680,Sun Apr 19 00:47:28 PDT 2009,NO_QUERY,beautyphoebs,@dazzling232 ha ha to you to gorgeous! yay! you finally understood tweets! LOL 
4,1556876709,Sun Apr 19 00:47:28 PDT 2009,NO_QUERY,admatherly,i'm twitterbooking while you're asleep.  see you at church in a bit.  
4,1556876722,Sun Apr 19 00:47:31 PDT 2009,NO_QUERY,Anatoe,http://twitpic.com/3l3kx - Echelon IX region! 
4,1556876723,Sun Apr 19 00:47:29 PDT 2009,NO_QUERY,NGowers,'Big cook little cook' I love this programme. 
4,1556876767,Sun Apr 19 00:47:30 PDT 2009,NO_QUERY,Thick5150,"New followers, if your followin me and i`m not followin you @ me  k!"
4,1556876772,Sun Apr 19 00:47:30 PDT 2009,NO_QUERY,rbernaltx,@trusecretoflife Great quote!  
4,1556876883,Sun Apr 19 00:47:34 PDT 2009,NO_QUERY,carolletta,better if I come back to sleep 
4,1556876915,Sun Apr 19 00:47:33 PDT 2009,NO_QUERY,lacquerheart,@zazaty i agree!  Haha.
4,1556876954,Sun Apr 19 00:47:33 PDT 2009,NO_QUERY,louiedel,"Is backingup files like mp3's, photos and videos. Keeping every precious stuff saved just incase this machine will crash. Hah. "
4,1556877176,Sun Apr 19 00:47:38 PDT 2009,NO_QUERY,karaaaax3,@camutoe if you find the answer to that let me know. lol 
4,1556877236,Sun Apr 19 00:47:42 PDT 2009,NO_QUERY,AdvaShaviv,"@ashalynd ... Still, I prefer it. Being really young is being really silly... (no offense to the young ones) "
4,1556877294,Sun Apr 19 00:47:39 PDT 2009,NO_QUERY,rachelfarrall,@williamfarrall heyy hows it going ill fix your twitter afterrr    ily
4,1556877328,Sun Apr 19 00:47:40 PDT 2009,NO_QUERY,Thigerboy,I changed my username 
4,1556877336,Sun Apr 19 00:47:40 PDT 2009,NO_QUERY,DejaRiley,"goodnite twits  remember, if you want to grow and better yourself, YOU have to take the steps toward change!"
4,1556877349,Sun Apr 19 00:47:41 PDT 2009,NO_QUERY,smartcanuck,@skreenplay @skyhome @CanadaMomDeals @KerryPowell @krystalatwork @DaniGirl @bitofmomsense Thanks for the retweets 
4,1556877416,Sun Apr 19 00:47:42 PDT 2009,NO_QUERY,_rosieCAKES,"when i go to sleep tonight, i think i will dream sweet dreams of killing some people "
4,1556877456,Sun Apr 19 00:47:45 PDT 2009,NO_QUERY,bmt10,im getting ready to go to the 1.FCN game today against St. Pauli. gonna woop some;; 
4,1556877457,Sun Apr 19 00:47:43 PDT 2009,NO_QUERY,naor,@embee turned into Win machine? 
4,1556877532,Sun Apr 19 00:47:44 PDT 2009,NO_QUERY,kandaenemy,"@anthonymazza lol it's ok, i'll live. "
4,1556877546,Sun Apr 19 00:47:44 PDT 2009,NO_QUERY,ohhushbritt,"Listening to Owl &amp; Penny, peaceful "
4,1556877602,Sun Apr 19 00:47:45 PDT 2009,NO_QUERY,emilysmum,@Brimmers happy birthday Mrs B 
4,1556877706,Sun Apr 19 00:47:47 PDT 2009,NO_QUERY,JenniferxMarie,@sharonRPI Cause birds love you. 
4,1556877708,Sun Apr 19 00:47:47 PDT 2009,NO_QUERY,heleen75,@helempie John Williams 
4,1556877735,Sun Apr 19 00:47:48 PDT 2009,NO_QUERY,cimoneycito,PACKING  &amp; talking to the love on the phone
4,1556877814,Sun Apr 19 00:47:48 PDT 2009,NO_QUERY,SassyVixen76,@Tyrese4ReaL  AND THAT IS WHAT MAKES YOU SO BEAUTIFUL! *SIGH*  MUAH!
4,1556877821,Sun Apr 19 00:47:49 PDT 2009,NO_QUERY,meakcsj,Happy to have listened to the song at least once  I'll swim the ocean for you the ocean for you. 
4,1556877863,Sun Apr 19 00:47:50 PDT 2009,NO_QUERY,AClockworkToad,"@kluless65 Ahhhh...then I agree!! I do what I can, living alone teaches ya' survival skills. I had to learn all that domestic stuff.  "
4,1556877904,Sun Apr 19 00:47:51 PDT 2009,NO_QUERY,MrBenzedrine,@laryissa OHYES. FML app on my Blackberry for viewing at any time. 
4,1556877911,Sun Apr 19 00:47:51 PDT 2009,NO_QUERY,CupKozy,@tweddleray  Yay! Thanks for entering boo 
4,1556877932,Sun Apr 19 00:47:51 PDT 2009,NO_QUERY,SandyLovesMiley,"yayaaaay!!i saw Twilight cast..im my dreams only. but its better than nothing, right?!  im so happy  lol"
4,1556877959,Sun Apr 19 00:47:52 PDT 2009,NO_QUERY,katieayanami,today i found the perfect place to do an outdoor set of pics  non nude of course
4,1556877973,Sun Apr 19 00:47:52 PDT 2009,NO_QUERY,mysnia,"Hi ely!  nope, newbie..."
4,1556877984,Sun Apr 19 00:47:52 PDT 2009,NO_QUERY,DASEXYBKMA,@SUNNYSOULSTICE update more often.. 
4,1556877993,Sun Apr 19 00:47:52 PDT 2009,NO_QUERY,Coles0,"I really need to go to an MCR concert. Wish they'd come to gisborne, new zealand. Here that guys? not auckland or wellington GISBORNE NZ "
4,1556878013,Sun Apr 19 00:47:53 PDT 2009,NO_QUERY,ENABOX,Just about ready to go to bed. It was a long day today. Good night. 
4,1556878025,Sun Apr 19 00:47:54 PDT 2009,NO_QUERY,LadyLucius,I love getting off working &amp; meeting everyone at the bar! 
4,1556878052,Sun Apr 19 00:47:54 PDT 2009,NO_QUERY,EarthLifeShop,Navajo multi stone necklace 4 fire opals 16 &quot; http://tinyurl.com/c7bla8 let your light shine  brightly 
4,1556878069,Sun Apr 19 00:47:54 PDT 2009,NO_QUERY,TheFirstChibi,@mig90 Yessum?  Sorry. I left The World Of The Internet a while before you got on.
4,1556878090,Sun Apr 19 00:47:54 PDT 2009,NO_QUERY,celinawetdreams,Oh - forgot to twit that I was logging in to NF.  And now I'm logging out.   Church tomorrow.  I need sleep so I can appear angelic. xox
4,1556878126,Sun Apr 19 00:47:58 PDT 2009,NO_QUERY,KenWuuuuu,wade for MVP! 
4,1556878135,Sun Apr 19 00:47:55 PDT 2009,NO_QUERY,lofisch,today was fantastic 
4,1556878190,Sun Apr 19 00:47:55 PDT 2009,NO_QUERY,simsherman,Just bowled my first 100+ pt game! 
4,1556878280,Sun Apr 19 00:47:58 PDT 2009,NO_QUERY,babyjilla,"zombie party was fun  bffs are buzzed, going home now! get thaaaat"
4,1556878293,Sun Apr 19 00:47:58 PDT 2009,NO_QUERY,Alisav123,Found it! finally. I can rest in peace. 
4,1556878304,Sun Apr 19 00:47:58 PDT 2009,NO_QUERY,sassisam,@JanLawrence @missgreens @TerriCook @MissPressa I'll see you all here for 7pm 
4,1556878335,Sun Apr 19 00:47:59 PDT 2009,NO_QUERY,AshUhhLee18,On The Phone 
4,1556878362,Sun Apr 19 00:47:59 PDT 2009,NO_QUERY,loris_sl,"@LiliCosic there're many people who support other teams  I prefer Ferrari cause I love that engine!^^Vettel is young,but he's a champion!"
4,1556878388,Sun Apr 19 00:48:00 PDT 2009,NO_QUERY,rebeccamezzino,@sarahprout If either of them reply to you I will do a silly girly squeal and jump up and down for you 
4,1556878420,Sun Apr 19 00:48:01 PDT 2009,NO_QUERY,steve_m,@sbirr Same here! Have a nice day! 
4,1556878499,Sun Apr 19 00:48:02 PDT 2009,NO_QUERY,Ben_fisher,IAMX gig was outstanding last night and as I was driving it was nice to wake up without a hangover  ..... Good times.....
4,1556878565,Sun Apr 19 00:48:03 PDT 2009,NO_QUERY,justjimmyjimmy,btw thanks Apple for the new iPhone 
4,1556878741,Sun Apr 19 00:48:06 PDT 2009,NO_QUERY,ImSkylarKolour,@OhJazzy giiiirl grreaaaat)) still at it!! We gotta collab soon!!!! I'm alternative &amp; that would be dope! 
4,1556878777,Sun Apr 19 00:48:07 PDT 2009,NO_QUERY,PrincessSammeh,@shaundiviney i saw that poster yesterday  it looks good there
4,1556878784,Sun Apr 19 00:48:07 PDT 2009,NO_QUERY,yebbaaa,"http://twitpic.com/3l3lu - Oh, this is so sweet! "
4,1556878799,Sun Apr 19 00:48:07 PDT 2009,NO_QUERY,Chekkov,Let The Sunshine In!  ? http://blip.fm/~4kn6s
4,1556878809,Sun Apr 19 00:48:08 PDT 2009,NO_QUERY,jbeutler,"Had a wonderful day in Westwood, Simi Valley, Santa Monica,Torrance  Reagan library, excellent dinner on the beach, perfect weather!"
4,1556878810,Sun Apr 19 00:48:08 PDT 2009,NO_QUERY,jigitz,Ponce (The Retarded Police) remembers me! 
4,1556878833,Sun Apr 19 00:48:08 PDT 2009,NO_QUERY,Taliaparkinson,@getinhershoes thanks babe. I'm home 
4,1556878872,Sun Apr 19 00:48:08 PDT 2009,NO_QUERY,MissCocoaLuv,@Kevin_AnR_Shine Why hello there 
4,1556878890,Sun Apr 19 00:48:09 PDT 2009,NO_QUERY,socalheart,heading to foster to see mom at auction and go to px. still a sunny day. 
4,1556878894,Sun Apr 19 00:48:09 PDT 2009,NO_QUERY,MirianElizabeth,"@tommcfly great! and congratulations, tickets sold out in Buenos Aires. Can't wait to see you here.  REPLY please?"
4,1556878977,Sun Apr 19 00:48:11 PDT 2009,NO_QUERY,chrismcgivern,WHole family up and dressed before 9am on a SUNDAY! What's happening? Must be good weather and car boot sale time again... 
4,1556879008,Sun Apr 19 00:48:11 PDT 2009,NO_QUERY,RiotForQuiet,"I have been slacking on my Tweets today, I plan to get with it tomorrow. "
4,1556879010,Sun Apr 19 00:48:11 PDT 2009,NO_QUERY,MauReen_Gee,@SelenaJoey Hey Joeeey :]. yer so cuteee. just like selenaa  -- ilysm. maureen
4,1556879058,Sun Apr 19 00:48:12 PDT 2009,NO_QUERY,SyamRazali,"hello cyberjaya, land of depression. "
4,1556879068,Sun Apr 19 00:48:12 PDT 2009,NO_QUERY,number1pbefan,"@cthulhullahoop That sucks...I like living in Coopersville, I don't need no special bags or anything "
4,1556879085,Sun Apr 19 00:48:13 PDT 2009,NO_QUERY,tweetiecub,@AmyNicolee Really? How do you know? I saw the left-handed store for the 1st time in SF recenty 
4,1556879109,Sun Apr 19 00:48:13 PDT 2009,NO_QUERY,izzobel,i heart my new forever21 bag  
4,1556879125,Sun Apr 19 00:48:13 PDT 2009,NO_QUERY,samanticz,"oh what a Fuckin night, WHO dosent kill u, will make u STRONGER  bless"
4,1556879140,Sun Apr 19 00:48:13 PDT 2009,NO_QUERY,TeaTimeBrooke,ok so I saw someone at coachella with a shirt that said &quot;sara palin is a cunt&quot; in big bold letter.... it was pretty funny 
4,1556879203,Sun Apr 19 00:48:15 PDT 2009,NO_QUERY,SVargas22,"@perezhilton O so bitter, wish he can have @AubreyODay sex appeal! "
4,1556879229,Sun Apr 19 00:48:15 PDT 2009,NO_QUERY,aighteneiris,is finding it extremely difficult to do assignments when Eagles are winning 
4,1556879287,Sun Apr 19 00:48:17 PDT 2009,NO_QUERY,APES,"@BobbyAFC Try google for the recipe, Bob :p .. 'Bananacue' - -My fave "
4,1556879378,Sun Apr 19 00:48:18 PDT 2009,NO_QUERY,lucconouche,Spent a nice night at the Monkey bar with Rox Sam Cha and Alex 
4,1556879400,Sun Apr 19 00:48:18 PDT 2009,NO_QUERY,Erock808,"@iliPahgz I've seen that before... It's already built in to Tweetie??? Wow, I've learned 2 things tonight! "
4,1556879418,Sun Apr 19 00:48:19 PDT 2009,NO_QUERY,RadRey,Spring break Ends Tomorrow =[.... Atleast This Lasagna is good...mmm 
4,1556879547,Sun Apr 19 00:48:22 PDT 2009,NO_QUERY,Croc_Hunteress,Noth should read both in my previous post 
4,1556879605,Sun Apr 19 00:48:22 PDT 2009,NO_QUERY,BecomingInsane,is watching a movie 
4,1556879667,Sun Apr 19 00:48:24 PDT 2009,NO_QUERY,DaveGlithero,Not dng much today. Will pop up to Waitrose for a sunday paper and a few things. Will then do Sunday lunch. Roast beef today 
4,1556879729,Sun Apr 19 00:48:25 PDT 2009,NO_QUERY,kariir,scary  n with my cousin
4,1556879821,Sun Apr 19 00:48:27 PDT 2009,NO_QUERY,Preciousjewl24,@TradingGoddess  so what they tryna say only gay people have aids WTF didn't know diseases were stereotypical
4,1556879839,Sun Apr 19 00:48:27 PDT 2009,NO_QUERY,MickeyRoo,@samantharonson are you ever going to make your way to seattle?? 
4,1556892707,Sun Apr 19 00:52:29 PDT 2009,NO_QUERY,prettypunk,"You guys have no idea how evil can people. Or am I just too paranoid. Whatever shit it is, I simply just hate all people "
4,1556892733,Sun Apr 19 00:52:29 PDT 2009,NO_QUERY,Sims_Galore,yay Safety Car gone again #F1 
4,1556892835,Sun Apr 19 00:52:32 PDT 2009,NO_QUERY,AussieGal999,@firstdogonmoon Sunday Arts on ABC. I am next door to Royal btw. In Bondi tho. Dogs there too 
4,1556892883,Sun Apr 19 00:52:33 PDT 2009,NO_QUERY,Kicheal,@coffeemaverick Thanks for the follow hope I have something of use to share with you 
4,1556892885,Sun Apr 19 00:52:32 PDT 2009,NO_QUERY,retrofreak94,i just relized after thinking and looking for who i am and who i want to be in the future i feel better hope today will be great 
4,1556892910,Sun Apr 19 00:52:33 PDT 2009,NO_QUERY,freado,@judithandjim Congrats... Thats nice news  Do try our book buzzr widget to help increase your book sales. www.freado.com
4,1556892987,Sun Apr 19 00:52:34 PDT 2009,NO_QUERY,buddytyree,. . . Paramore's &quot;All We Know Is Falling&quot; now. Hayley Williams is so pretty 
4,1556893066,Sun Apr 19 00:52:39 PDT 2009,NO_QUERY,missflipflop,@jonathanrknight hope you get to enjoy a night out with your friends!  rest up for the crazy to come this summer!
4,1556893116,Sun Apr 19 00:52:38 PDT 2009,NO_QUERY,zivanka,$217!!!!! I &lt;3 MY NEW (not real) JOB! 
4,1556893142,Sun Apr 19 00:52:38 PDT 2009,NO_QUERY,The_Rooster,@askseesmic well if there is going to be a light looking version of it then I might be in that 
4,1556893145,Sun Apr 19 00:52:38 PDT 2009,NO_QUERY,Behiko,"@JKateT Well, I hope you enjoy the day with the teachers, cause we don't go back till Tuesday. I checked the dates. "
4,1556893198,Sun Apr 19 00:52:39 PDT 2009,NO_QUERY,rjattack19,wooohooo!!! won tonight! came back from a 3-4 deficite and i shut em out in the 3rd to win 6-4! satisfaction 
4,1556893204,Sun Apr 19 00:52:42 PDT 2009,NO_QUERY,PR_Mari,@EmCDL if uin the OC come thru...I got u 
4,1556893234,Sun Apr 19 00:52:40 PDT 2009,NO_QUERY,Krissy_babe,@RAYBLAC yay you twittered mee 
4,1556893318,Sun Apr 19 00:52:42 PDT 2009,NO_QUERY,neerav,@allroundniceguy and live updated twitter underneath the video as well 
4,1556893347,Sun Apr 19 00:52:42 PDT 2009,NO_QUERY,laura_dolcepics,@AmberHughes So I take it the boudoir session went well?    Awesome!
4,1556893448,Sun Apr 19 00:52:44 PDT 2009,NO_QUERY,angeelah,@SVW0015 welcome to twitter! 
4,1556893583,Sun Apr 19 00:52:47 PDT 2009,NO_QUERY,tonchyZ,@LiliCosic  good thing of course 
4,1556893601,Sun Apr 19 00:52:47 PDT 2009,NO_QUERY,LeeAnnAnderson,@JonathanRKnight Sounds like u had fun!! yaya!!  waiting for FL :O)
4,1556893615,Sun Apr 19 00:52:47 PDT 2009,NO_QUERY,fewscrewsloose,@TheEllenShow  ellen i love your show! youre crazy 
4,1556893692,Sun Apr 19 00:52:49 PDT 2009,NO_QUERY,kassieohhh,I have a little crush on zac efron now... He was so cute in 17 again. Good nite tweetys 
4,1556893713,Sun Apr 19 00:52:49 PDT 2009,NO_QUERY,francinepen,@aylindleon hi twits.. haha 
4,1556893758,Sun Apr 19 00:52:51 PDT 2009,NO_QUERY,CoryCS,Wishes that show was more enjoyable but k&amp;I learned to love it! 
4,1556893766,Sun Apr 19 00:52:51 PDT 2009,NO_QUERY,Pink00o,@tommcfly are you doing many summer shows in the UK this year?  Just wondering cause I'll be there 
4,1556893809,Sun Apr 19 00:52:51 PDT 2009,NO_QUERY,jaymeejaymee,i can't sleep!! lol 2day was pretty dam awesome!  [text me whorebags] 
4,1556893934,Sun Apr 19 00:52:54 PDT 2009,NO_QUERY,patiencescarles,"@tommcfly heyy errm,, (woahh this is weird),  do u think tht u'll eva cum to new zealand? (i moved ere frm blackpool, england last year) "
4,1556893984,Sun Apr 19 00:52:54 PDT 2009,NO_QUERY,kerrycorkery,@richard3649 And so is the funny farm 
4,1556894006,Sun Apr 19 00:52:58 PDT 2009,NO_QUERY,lindabutterfly,I woke to a sale  But I still have had no response from someone who bought a card the other day and did not pay. Time to send a PayPal msg
4,1556894042,Sun Apr 19 00:52:55 PDT 2009,NO_QUERY,zlohcsH,"Off to church at ST Marks, anyone in canberra houdl come down and join. it always good fun "
4,1556894057,Sun Apr 19 00:52:55 PDT 2009,NO_QUERY,LTDtweets,"I guess this is it..  Time to retire this Day; such a Great Day, I hate to see it go!!  I Can't Wait till Tomorrow!!!  Life is Good!!!  "
4,1556894061,Sun Apr 19 00:52:56 PDT 2009,NO_QUERY,Spannalina,I heart Paul Walker 
4,1556894073,Sun Apr 19 00:52:56 PDT 2009,NO_QUERY,bobbyfedup,"Received booking: www.fortfeest.nl , this is going to be some nasty underground party "
4,1556894086,Sun Apr 19 00:52:56 PDT 2009,NO_QUERY,HoneyLust,@pinkiecharm I guess they entitled to their opinion 
4,1556894120,Sun Apr 19 00:52:57 PDT 2009,NO_QUERY,djcrystalellis,Just met @randallsan at Myst. Showing me love in AZ all the way from Cali! That's impressive! Nice to meet him after tweeting for weeks 
4,1556894143,Sun Apr 19 00:52:58 PDT 2009,NO_QUERY,blt_33,Good night everyone 
4,1556894148,Sun Apr 19 00:52:58 PDT 2009,NO_QUERY,Daginator,"Well so far, its been a good weekend, sporting wise... Cheifs won Warriors won, now we need Man City to beat West Brom tomorrow "
4,1556894162,Sun Apr 19 00:52:58 PDT 2009,NO_QUERY,kerosenekate,"I love my profanity, and the weather often calls for it!  http://www.thefuckingweather.com"
4,1556894167,Sun Apr 19 00:52:58 PDT 2009,NO_QUERY,luvinmesomed,"@JonathanRKnight Prior commitment? You?? Where?! Soo wish I was there tonight, but will wait until May 3rd  U gonna be at launch party?"
4,1556894174,Sun Apr 19 00:52:58 PDT 2009,NO_QUERY,Sunshineliron,"@FaithfulChosen ooooh of course you will! I'm sure you'll like the song too, but I won't tell you now, it's a surprise "
4,1556894201,Sun Apr 19 00:52:58 PDT 2009,NO_QUERY,sophie_1992,"Caterpillar in the tree how you wander who you'll be, can't go far but you can always dream. "
4,1556894204,Sun Apr 19 00:52:59 PDT 2009,NO_QUERY,michxxblc,"@JonathanRKnight JON!  Hiya! Thank you for wakin' me up now, I'm probably gonna stay up the rest of the &quot;mornin'&quot; LOL! How are you?!"
4,1556894303,Sun Apr 19 00:53:01 PDT 2009,NO_QUERY,Blueponchoman,"Just picked up some gear oil, and grease at the 24hr parts store "
4,1556894308,Sun Apr 19 00:53:01 PDT 2009,NO_QUERY,Tizzalicious,@Magnoliawp thanks so much! 
4,1556894354,Sun Apr 19 00:53:01 PDT 2009,NO_QUERY,lucyyinthesky,"I just spent 20 minutes digging in my attic for old school books. Finally found them, but, even better, James Dean photos and old cameras "
4,1556894443,Sun Apr 19 00:53:06 PDT 2009,NO_QUERY,drouynrowe,got some sick ass jeans 
4,1556894480,Sun Apr 19 00:53:04 PDT 2009,NO_QUERY,JonnyPotter,Good morning everyone 
4,1556894550,Sun Apr 19 00:53:05 PDT 2009,NO_QUERY,CorinneCR,@indyanaa - have shared a bit already ....and am still working on mine 
4,1556894590,Sun Apr 19 00:53:06 PDT 2009,NO_QUERY,gooner199798,Well down to just one competion for Arsenal. Still not to worry it's only the Champions League 
4,1556894673,Sun Apr 19 00:53:08 PDT 2009,NO_QUERY,ritasoutback,I'm going out for brunch on this sunny Sunday morning 
4,1556894682,Sun Apr 19 00:53:08 PDT 2009,NO_QUERY,robertd_16,u need 2 decide if u want 2 sleep alone or u dont. ask ur friends/followers. sounds like their lookin out  4 ya.  
4,1556894683,Sun Apr 19 00:53:08 PDT 2009,NO_QUERY,summerkinzx,i rock so many socks off. 
